month,year,destinationProvinceNameEn,originProvinceNameEn,visitPurposeEn,trips,spendSAR,nights,origin_temp,destination_temp
12,2022,Jouf,Jazan,Leisure,22.0,5594.52,56.14,27.99,10.56
12,2022,Jouf,Jazan,Other,5.0,9016.05,18.48,27.99,10.56
12,2022,Jouf,Jazan,VFR,41.0,28029.96,229.68,27.99,10.56
12,2022,Jouf,Jouf,Business,526.0,348741.08,2118.24,10.56,10.56
12,2022,Jouf,Jouf,Leisure,4332.0,607958.01,11075.16,10.56,10.56
12,2022,Jouf,Jouf,VFR,7527.0,2825913.23,31609.86,10.56,10.56
12,2022,Jouf,Madinah,Business,20.0,13823.78,83.97,18.58,10.56
12,2022,Jouf,Madinah,Leisure,193.0,111302.01,521.52,18.58,10.56
12,2022,Jouf,Madinah,Other,48.0,95401.76,195.57,18.58,10.56
12,2022,Jouf,Madinah,VFR,542.0,251432.07,2530.01,18.58,10.56
12,2022,Jouf,Makkah,Business,108.0,72121.6,438.06,22.11,10.56
12,2022,Jouf,Makkah,Leisure,621.0,419253.21,1862.37,22.11,10.56
12,2022,Jouf,Makkah,Other,136.0,268048.22,549.49,22.11,10.56
12,2022,Jouf,Makkah,VFR,1420.0,1504439.15,7628.18,22.11,10.56
12,2022,Jouf,Najran,Business,4.0,15944.01,30.86,17.61,10.56
12,2022,Jouf,Najran,Leisure,23.0,5257.49,62.03,17.61,10.56
12,2022,Jouf,Najran,Other,6.0,10977.28,22.5,17.61,10.56
12,2022,Jouf,Najran,VFR,46.0,31523.11,223.25,17.61,10.56
12,2022,Jouf,Northern Borders,Business,162.0,106966.98,649.71,12.06,10.56
12,2022,Jouf,Northern Borders,Leisure,6288.0,4031309.88,14337.62,12.06,10.56
12,2022,Jouf,Northern Borders,Other,951.0,1870597.72,3834.66,12.06,10.56
12,2022,Jouf,Northern Borders,VFR,9900.0,7828656.26,52772.09,12.06,10.56
12,2022,Jouf,Riyadh,Leisure,1273.0,1215603.86,4530.81,16.16,10.56
12,2022,Jouf,Riyadh,VFR,6609.0,9116345.71,52064.01,16.16,10.56
12,2022,Jouf,Tabuk,Business,48.0,31382.58,190.62,12.79,10.56
12,2022,Jouf,Tabuk,Leisure,2374.0,2088901.74,12018.94,12.79,10.56
12,2022,Jouf,Tabuk,Other,263.0,518048.62,1061.98,12.79,10.56
12,2022,Jouf,Tabuk,VFR,13527.0,8394492.35,81327.0,12.79,10.56
12,2022,Madinah,Albaha,Business,21.0,43710.77,44.48,20.25,18.58
12,2022,Madinah,Albaha,Leisure,47.0,84146.56,198.22,20.25,18.58
12,2022,Madinah,Albaha,Other,8.0,10861.37,32.67,20.25,18.58
12,2022,Madinah,Albaha,Religious,663.0,579317.27,2034.03,20.25,18.58
12,2022,Madinah,Albaha,VFR,45.0,67370.72,262.96,20.25,18.58
12,2022,Madinah,Alqassim,Business,58.0,99435.37,123.23,16.2,18.58
12,2022,Madinah,Alqassim,Leisure,359.0,411820.96,1174.98,16.2,18.58
12,2022,Madinah,Alqassim,Other,49.0,71771.52,245.22,16.2,18.58
12,2022,Madinah,Alqassim,Religious,7075.0,9537927.91,24723.2,16.2,18.58
12,2022,Madinah,Alqassim,VFR,948.0,1354936.24,5592.02,16.2,18.58
12,2022,Madinah,Aseer,Business,1238.0,1414543.21,4948.96,18.24,18.58
12,2022,Madinah,Aseer,Leisure,4296.0,9445086.8,10099.78,18.24,18.58
12,2022,Madinah,Aseer,Other,23.0,34187.03,116.8,18.24,18.58
12,2022,Madinah,Aseer,Religious,2331.0,3440242.32,4701.59,18.24,18.58
12,2022,Madinah,Aseer,VFR,21.0,8207.03,59.53,18.24,18.58
12,2022,Madinah,Eastern,Business,1342.0,2560546.17,2735.24,,18.58
12,2022,Madinah,Eastern,Leisure,1007.0,3554418.64,6916.96,,18.58
12,2022,Madinah,Eastern,Other,373.0,1704468.94,751.42,,18.58
12,2022,Madinah,Eastern,Religious,12538.0,30146980.62,71907.76,,18.58
12,2022,Madinah,Hail,Business,68.0,144987.07,178.21,12.69,18.58
12,2022,Madinah,Hail,Leisure,790.0,907844.5,2714.51,12.69,18.58
12,2022,Madinah,Hail,Other,47.0,69857.93,238.68,12.69,18.58
12,2022,Madinah,Hail,Religious,5558.0,2238815.37,16870.9,12.69,18.58
12,2022,Madinah,Hail,VFR,2197.0,816655.03,4479.78,12.69,18.58
12,2022,Madinah,Jazan,Business,9.0,20406.63,21.79,27.99,18.58
12,2022,Madinah,Jazan,Leisure,26.0,16189.36,62.69,27.99,18.58
12,2022,Madinah,Jazan,Other,5.0,7349.68,25.11,27.99,18.58
12,2022,Madinah,Jazan,Religious,1566.0,999549.83,6956.31,27.99,18.58
12,2022,Madinah,Jazan,VFR,1.0,325.48,2.58,27.99,18.58
12,2022,Madinah,Jouf,Business,26.0,57545.24,100.37,10.56,18.58
12,2022,Madinah,Jouf,Leisure,1343.0,16200189.18,8966.57,10.56,18.58
12,2022,Madinah,Jouf,Other,4.0,6006.72,20.52,10.56,18.58
12,2022,Madinah,Jouf,Religious,466.0,516704.41,1412.3,10.56,18.58
12,2022,Madinah,Jouf,VFR,9.0,5988.4,28.96,10.56,18.58
12,2022,Madinah,Madinah,Business,1432.0,813250.1,1873.15,18.58,18.58
12,2022,Madinah,Madinah,Leisure,17962.0,9200847.71,45850.29,18.58,18.58
12,2022,Madinah,Madinah,Other,3826.0,3753110.22,5105.71,18.58,18.58
12,2022,Madinah,Madinah,Religious,15224.0,6638763.67,30706.7,18.58,18.58
12,2022,Madinah,Madinah,VFR,49287.0,7355279.87,120478.92,18.58,18.58
12,2022,Madinah,Makkah,Business,1273.0,1878493.21,2567.23,22.11,18.58
12,2022,Madinah,Makkah,Leisure,29919.0,35871186.0,127743.18,22.11,18.58
12,2022,Madinah,Makkah,Religious,99752.0,68680628.66,275014.9,22.11,18.58
12,2022,Madinah,Makkah,VFR,9744.0,2726532.75,21736.2,22.11,18.58
12,2022,Madinah,Najran,Business,21.0,30481.06,43.41,17.61,18.58
12,2022,Madinah,Najran,Leisure,4680.0,4853864.63,32889.71,17.61,18.58
12,2022,Madinah,Najran,Other,6.0,9065.64,30.97,17.61,18.58
12,2022,Madinah,Najran,Religious,4231.0,4059603.42,14567.89,17.61,18.58
12,2022,Madinah,Najran,VFR,13.0,25156.07,107.97,17.61,18.58
12,2022,Madinah,Northern Borders,Business,18.0,41597.24,39.65,12.06,18.58
12,2022,Madinah,Northern Borders,Leisure,48.0,107870.93,231.58,12.06,18.58
12,2022,Madinah,Northern Borders,Other,6.0,6432.39,16.27,12.06,18.58
12,2022,Madinah,Northern Borders,Religious,460.0,457251.69,1448.15,12.06,18.58
12,2022,Madinah,Northern Borders,VFR,42.0,60919.25,258.96,12.06,18.58
12,2022,Madinah,Riyadh,Business,3345.0,19370844.77,17985.75,16.16,18.58
12,2022,Madinah,Riyadh,Leisure,5249.0,20028545.14,38275.8,16.16,18.58
12,2022,Madinah,Riyadh,Other,331.0,488607.87,1669.38,16.16,18.58
12,2022,Madinah,Riyadh,Religious,33573.0,45400480.66,142140.66,16.16,18.58
12,2022,Madinah,Riyadh,VFR,10400.0,19190181.35,73735.39,16.16,18.58
12,2022,Madinah,Tabuk,Business,279.0,420626.9,947.88,12.79,18.58
12,2022,Madinah,Tabuk,Leisure,13771.0,10407549.09,73029.22,12.79,18.58
12,2022,Madinah,Tabuk,Religious,12198.0,9141036.48,65425.65,12.79,18.58
12,2022,Madinah,Tabuk,VFR,4933.0,8069633.51,33109.1,12.79,18.58
12,2022,Makkah,Albaha,Business,1012.0,2226217.83,2036.78,20.25,22.11
12,2022,Makkah,Albaha,Leisure,23195.0,12788811.63,59319.7,20.25,22.11
12,2022,Makkah,Albaha,Other,2751.0,2703003.61,6570.02,20.25,22.11
12,2022,Makkah,Albaha,Religious,3227.0,1265110.41,9632.59,20.25,22.11
12,2022,Makkah,Albaha,VFR,5805.0,4724155.38,13168.58,20.25,22.11
12,2022,Makkah,Alqassim,Business,939.0,2177516.35,2323.9,16.2,22.11
12,2022,Makkah,Alqassim,Leisure,4295.0,9742576.14,17368.51,16.2,22.11
12,2022,Makkah,Alqassim,Other,187.0,414561.47,377.71,16.2,22.11
12,2022,Makkah,Alqassim,Religious,10843.0,53877914.07,43741.76,16.2,22.11
12,2022,Makkah,Alqassim,VFR,187.0,276374.31,377.71,16.2,22.11
12,2022,Makkah,Aseer,Business,7116.0,8025827.51,21965.33,18.24,22.11
12,2022,Makkah,Aseer,Leisure,39849.0,39182301.71,176033.93,18.24,22.11
12,2022,Makkah,Aseer,Other,19.0,80671.16,38.02,18.24,22.11
12,2022,Makkah,Aseer,Religious,26834.0,23990256.66,75403.14,18.24,22.11
12,2022,Makkah,Aseer,VFR,3941.0,4129569.31,15918.24,18.24,22.11
12,2022,Makkah,Eastern,Business,15839.0,39780374.23,31949.8,,22.11
12,2022,Makkah,Eastern,Leisure,4795.0,15886211.86,28252.97,,22.11
12,2022,Makkah,Eastern,Other,1515.0,6486607.25,3056.86,,22.11
12,2022,Makkah,Eastern,Religious,26613.0,64298026.5,93546.42,,22.11
12,2022,Makkah,Eastern,VFR,1619.0,7005940.28,8976.22,,22.11
12,2022,Makkah,Hail,Business,222.0,327690.4,625.33,12.69,22.11
12,2022,Makkah,Hail,Leisure,6137.0,6379193.13,24372.08,12.69,22.11
12,2022,Makkah,Hail,Other,37.0,47514.7,83.21,12.69,22.11
12,2022,Makkah,Hail,Religious,5672.0,5247435.63,17704.56,12.69,22.11
12,2022,Makkah,Hail,VFR,212.0,175486.76,931.65,12.69,22.11
12,2022,Makkah,Jazan,Business,536.0,788589.42,2151.6,27.99,22.11
12,2022,Makkah,Jazan,Leisure,10819.0,7127057.13,53132.68,27.99,22.11
12,2022,Makkah,Jazan,Other,710.0,2098868.9,2858.7,27.99,22.11
12,2022,Makkah,Jazan,Religious,4631.0,2794343.29,16556.43,27.99,22.11
12,2022,Makkah,Jazan,VFR,1537.0,875024.4,6611.69,27.99,22.11
12,2022,Makkah,Jouf,Business,307.0,367824.39,2151.05,10.56,22.11
12,2022,Makkah,Jouf,Leisure,3349.0,13855415.06,20722.52,10.56,22.11
12,2022,Makkah,Jouf,Other,6.0,12120.95,10.16,10.56,22.11
12,2022,Makkah,Jouf,Religious,2465.0,3696258.25,9651.28,10.56,22.11
12,2022,Makkah,Jouf,VFR,16.0,16000.54,57.27,10.56,22.11
12,2022,Makkah,Madinah,Business,8692.0,13300205.45,18207.39,18.58,22.11
12,2022,Makkah,Madinah,Leisure,43559.0,51813311.22,126204.68,18.58,22.11
12,2022,Makkah,Madinah,Other,4684.0,4535689.62,5329.99,18.58,22.11
12,2022,Makkah,Madinah,Religious,21951.0,10741346.07,45288.19,18.58,22.11
12,2022,Makkah,Madinah,VFR,38998.0,22450935.05,190190.11,18.58,22.11
12,2022,Makkah,Makkah,Business,1934.0,2788914.71,11054.52,22.11,22.11
12,2022,Makkah,Makkah,Leisure,334147.0,130372566.75,775519.74,22.11,22.11
12,2022,Makkah,Makkah,Other,3352.0,991066.82,5720.61,22.11,22.11
12,2022,Makkah,Makkah,Religious,94445.0,45143472.49,257971.4,22.11,22.11
12,2022,Makkah,Makkah,VFR,85195.0,32222707.37,190753.36,22.11,22.11
12,2022,Makkah,Najran,Business,7.0,7677.61,12.46,17.61,22.11
12,2022,Makkah,Najran,Leisure,5992.0,3862249.53,23296.36,17.61,22.11
12,2022,Makkah,Najran,Other,3436.0,3404939.13,6928.83,17.61,22.11
12,2022,Makkah,Najran,Religious,2861.0,1414894.26,8956.2,17.61,22.11
12,2022,Makkah,Najran,VFR,2355.0,2920266.38,8983.07,17.61,22.11
12,2022,Makkah,Northern Borders,Business,208.0,431905.05,705.38,12.06,22.11
12,2022,Makkah,Northern Borders,Leisure,3779.0,4221151.79,11567.75,12.06,22.11
12,2022,Makkah,Northern Borders,Other,67.0,82376.78,167.04,12.06,22.11
12,2022,Makkah,Northern Borders,Religious,1439.0,1354880.95,4447.8,12.06,22.11
12,2022,Makkah,Northern Borders,VFR,319.0,227647.02,1164.68,12.06,22.11
12,2022,Makkah,Riyadh,Business,22453.0,45379768.09,72169.32,16.16,22.11
12,2022,Makkah,Riyadh,Leisure,61852.0,67869703.45,286683.28,16.16,22.11
12,2022,Makkah,Riyadh,Other,1386.0,2383433.76,5583.95,16.16,22.11
12,2022,Makkah,Riyadh,Religious,91843.0,75207357.41,323809.08,16.16,22.11
12,2022,Makkah,Riyadh,VFR,44881.0,41355765.35,241872.63,16.16,22.11
12,2022,Makkah,Tabuk,Business,8.0,7562.14,16.9,12.79,22.11
12,2022,Makkah,Tabuk,Leisure,8485.0,7922955.58,57209.96,12.79,22.11
12,2022,Makkah,Tabuk,Other,1585.0,1560366.4,6397.4,12.79,22.11
12,2022,Makkah,Tabuk,Religious,6683.0,5114394.42,29016.35,12.79,22.11
12,2022,Makkah,Tabuk,VFR,11282.0,10522280.89,89272.08,12.79,22.11
12,2022,Najran,Albaha,Business,34.0,79020.51,305.01,20.25,17.61
12,2022,Najran,Albaha,Leisure,14.0,32929.78,394.3,20.25,17.61
12,2022,Najran,Albaha,Other,2.0,4052.29,12.92,20.25,17.61
12,2022,Najran,Albaha,VFR,60.0,136150.3,437.04,20.25,17.61
12,2022,Najran,Alqassim,Business,278.0,1229780.52,4201.68,16.2,17.61
12,2022,Najran,Alqassim,Other,35.0,77096.97,245.85,16.2,17.61
12,2022,Najran,Aseer,Business,16206.0,17425580.02,138918.35,18.24,17.61
12,2022,Najran,Aseer,VFR,2944.0,4425791.96,11340.91,18.24,17.61
12,2022,Najran,Eastern,Leisure,207.0,378977.67,1450.2,,17.61
12,2022,Najran,Eastern,VFR,3000.0,1661094.86,15134.17,,17.61
12,2022,Najran,Hail,Business,130.0,247129.03,1282.51,12.69,17.61
12,2022,Najran,Hail,Leisure,52.0,128299.28,1564.4,12.69,17.61
12,2022,Najran,Hail,Other,2.0,5155.49,16.44,12.69,17.61
12,2022,Najran,Hail,VFR,218.0,527091.31,1699.7,12.69,17.61
12,2022,Najran,Jazan,Leisure,929.0,617398.16,4687.58,27.99,17.61
12,2022,Najran,Jazan,VFR,144.0,177542.38,436.75,27.99,17.61
12,2022,Najran,Jouf,Business,29.0,44059.53,221.98,10.56,17.61
12,2022,Najran,Jouf,Leisure,11.0,7313.58,55.53,10.56,17.61
12,2022,Najran,Jouf,Other,1.0,2136.18,6.81,10.56,17.61
12,2022,Najran,Jouf,VFR,49.0,112548.91,362.23,10.56,17.61
12,2022,Najran,Madinah,Business,208.0,325119.36,1627.5,18.58,17.61
12,2022,Najran,Madinah,Leisure,90.0,68768.07,463.9,18.58,17.61
12,2022,Najran,Madinah,Other,8.0,18553.09,59.16,18.58,17.61
12,2022,Najran,Madinah,VFR,8246.0,7356606.77,137876.96,18.58,17.61
12,2022,Najran,Makkah,Business,122.0,359359.0,859.45,22.11,17.61
12,2022,Najran,Makkah,Leisure,1271.0,3048526.57,35593.2,22.11,17.61
12,2022,Najran,Makkah,Other,122.0,269519.24,859.45,22.11,17.61
12,2022,Najran,Makkah,VFR,1635.0,2425718.39,5437.84,22.11,17.61
12,2022,Najran,Najran,Leisure,2340.0,1727086.66,2360.31,17.61,17.61
12,2022,Najran,Northern Borders,Business,25.0,61338.04,253.15,12.06,17.61
12,2022,Najran,Northern Borders,Leisure,11.0,6839.46,51.93,12.06,17.61
12,2022,Najran,Northern Borders,VFR,41.0,99804.41,323.69,12.06,17.61
12,2022,Najran,Riyadh,Business,2188.0,6457900.35,15444.9,16.16,17.61
12,2022,Najran,Riyadh,VFR,11152.0,33288449.84,98660.56,16.16,17.61
12,2022,Najran,Tabuk,Business,5.0,13858.0,33.14,12.79,17.61
12,2022,Najran,Tabuk,Leisure,5.0,7578.61,29.0,12.79,17.61
12,2022,Najran,Tabuk,Other,5.0,10393.49,33.14,12.79,17.61
12,2022,Najran,Tabuk,VFR,537.0,790131.37,3730.51,12.79,17.61
12,2022,Northern Borders,Albaha,Business,3.0,2198.48,5.24,20.25,12.06
12,2022,Northern Borders,Albaha,Leisure,17.0,31221.1,59.3,20.25,12.06
12,2022,Northern Borders,Albaha,VFR,22.0,21417.08,57.3,20.25,12.06
12,2022,Northern Borders,Alqassim,Business,699.0,2454333.73,6970.22,16.2,12.06
12,2022,Northern Borders,Alqassim,VFR,667.0,715903.37,4066.0,16.2,12.06
12,2022,Northern Borders,Aseer,Business,6.0,8491.22,17.29,18.24,12.06
12,2022,Northern Borders,Aseer,Leisure,73.0,123028.79,249.5,18.24,12.06
12,2022,Northern Borders,Aseer,VFR,93.0,123081.21,343.25,18.24,12.06
12,2022,Northern Borders,Eastern,Business,54.0,87118.4,162.35,,12.06
12,2022,Northern Borders,Eastern,Leisure,4418.0,8511554.13,15131.57,,12.06
12,2022,Northern Borders,Eastern,VFR,2380.0,4952574.45,7338.87,,12.06
12,2022,Northern Borders,Hail,Business,40.0,41903.0,95.0,12.69,12.06
12,2022,Northern Borders,Hail,Leisure,3492.0,5178143.98,10660.86,12.69,12.06
12,2022,Northern Borders,Hail,VFR,126.0,94106.89,502.24,12.69,12.06
12,2022,Northern Borders,Jazan,Business,2.0,3237.5,6.03,27.99,12.06
12,2022,Northern Borders,Jazan,Leisure,8.0,15350.37,27.51,27.99,12.06
12,2022,Northern Borders,Jazan,VFR,16.0,17320.14,51.39,27.99,12.06
12,2022,Northern Borders,Jouf,Business,590.0,435657.37,1190.78,10.56,12.06
12,2022,Northern Borders,Jouf,Leisure,4978.0,5625083.54,17571.41,10.56,12.06
12,2022,Northern Borders,Jouf,VFR,7195.0,5711151.37,21773.54,10.56,12.06
12,2022,Northern Borders,Madinah,Business,27.0,29471.16,65.16,18.58,12.06
12,2022,Northern Borders,Madinah,Leisure,180.0,266992.48,613.72,18.58,12.06
12,2022,Northern Borders,Madinah,VFR,5750.0,2348685.68,34265.21,18.58,12.06
12,2022,Northern Borders,Makkah,Business,101.0,88186.66,219.46,22.11,12.06
12,2022,Northern Borders,Makkah,Leisure,129.0,307348.19,584.59,22.11,12.06
12,2022,Northern Borders,Makkah,VFR,1025.0,1706572.43,3579.06,22.11,12.06
12,2022,Northern Borders,Najran,Business,3.0,3374.35,7.42,17.61,12.06
12,2022,Northern Borders,Najran,Leisure,23.0,37541.77,70.14,17.61,12.06
12,2022,Northern Borders,Najran,VFR,30.0,38018.96,86.16,17.61,12.06
12,2022,Northern Borders,Northern Borders,Business,62.0,45424.52,124.16,12.06,12.06
12,2022,Northern Borders,Northern Borders,Leisure,2804.0,4082563.38,9411.01,12.06,12.06
12,2022,Northern Borders,Northern Borders,VFR,7874.0,6408436.16,29415.14,12.06,12.06
12,2022,Northern Borders,Riyadh,Business,932.0,1513840.69,2821.2,16.16,12.06
12,2022,Northern Borders,Riyadh,Leisure,2754.0,4298063.19,10703.48,16.16,12.06
12,2022,Northern Borders,Riyadh,VFR,5712.0,4404108.8,23993.17,16.16,12.06
12,2022,Northern Borders,Tabuk,Business,31.0,22834.62,62.41,12.79,12.06
12,2022,Northern Borders,Tabuk,Leisure,705.0,1107411.91,2354.52,12.79,12.06
12,2022,Northern Borders,Tabuk,VFR,1423.0,2167704.29,7722.45,12.79,12.06
12,2022,Riyadh,Albaha,Business,74.0,137781.73,302.47,20.25,16.16
12,2022,Riyadh,Albaha,Leisure,1063.0,3374526.5,11343.65,20.25,16.16
12,2022,Riyadh,Albaha,Other,330.0,936764.17,999.31,20.25,16.16
12,2022,Riyadh,Albaha,VFR,958.0,5200388.08,4773.55,20.25,16.16
12,2022,Riyadh,Alqassim,Business,4926.0,11303226.42,15063.0,16.2,16.16
12,2022,Riyadh,Alqassim,Leisure,58236.0,125885594.03,221133.84,16.2,16.16
12,2022,Riyadh,Alqassim,Other,15657.0,17462822.62,41024.59,16.2,16.16
12,2022,Riyadh,Alqassim,VFR,10232.0,10867102.71,51707.82,16.2,16.16
12,2022,Riyadh,Aseer,Business,8654.0,16316902.08,27083.75,18.24,16.16
12,2022,Riyadh,Aseer,Leisure,33360.0,51928216.91,161077.66,18.24,16.16
12,2022,Riyadh,Aseer,Other,5703.0,25638616.56,24040.14,18.24,16.16
12,2022,Riyadh,Aseer,VFR,7692.0,6574071.59,41613.81,18.24,16.16
12,2022,Riyadh,Eastern,Business,87297.0,85639186.85,217835.07,,16.16
12,2022,Riyadh,Eastern,Leisure,94663.0,142363034.21,313094.13,,16.16
12,2022,Riyadh,Eastern,Other,59274.0,207194623.93,180250.32,,16.16
12,2022,Riyadh,Eastern,VFR,11869.0,18330342.45,42965.74,,16.16
12,2022,Riyadh,Hail,Business,586.0,237368.06,1192.21,12.69,16.16
12,2022,Riyadh,Hail,Leisure,27651.0,26235020.2,122020.41,12.69,16.16
12,2022,Riyadh,Hail,Other,575.0,339502.76,1159.95,12.69,16.16
12,2022,Riyadh,Hail,VFR,7666.0,11365279.0,55335.33,12.69,16.16
12,2022,Riyadh,Jazan,Business,4750.0,4683427.76,24658.03,27.99,16.16
12,2022,Riyadh,Jazan,Leisure,2657.0,1551153.6,11227.74,27.99,16.16
12,2022,Riyadh,Jazan,Other,1748.0,3634053.66,7037.64,27.99,16.16
12,2022,Riyadh,Jazan,VFR,452.0,409532.16,2249.06,27.99,16.16
12,2022,Riyadh,Jouf,Business,4337.0,20047406.52,15346.29,10.56,16.16
12,2022,Riyadh,Jouf,Leisure,12965.0,67774950.34,81961.03,10.56,16.16
12,2022,Riyadh,Jouf,Other,1439.0,2329911.91,7242.34,10.56,16.16
12,2022,Riyadh,Jouf,VFR,1448.0,1277230.52,14480.75,10.56,16.16
12,2022,Riyadh,Madinah,Business,8974.0,27627572.87,68215.03,18.58,16.16
12,2022,Riyadh,Madinah,Leisure,5257.0,9821134.43,31377.16,18.58,16.16
12,2022,Riyadh,Madinah,Other,7079.0,6493599.9,31423.66,18.58,16.16
12,2022,Riyadh,Madinah,VFR,17879.0,9633955.55,110073.57,18.58,16.16
12,2022,Riyadh,Makkah,Business,4615.0,7453609.48,10018.8,22.11,16.16
12,2022,Riyadh,Makkah,Leisure,101325.0,163006410.12,446321.92,22.11,16.16
12,2022,Riyadh,Makkah,Other,10363.0,13654074.48,55817.22,22.11,16.16
12,2022,Riyadh,Makkah,VFR,9767.0,12638294.62,28863.76,22.11,16.16
12,2022,Riyadh,Najran,Business,6431.0,8288409.17,22687.55,17.61,16.16
12,2022,Riyadh,Najran,Leisure,11972.0,7883387.88,80337.44,17.61,16.16
12,2022,Riyadh,Najran,Other,8537.0,16476496.56,25834.54,17.61,16.16
12,2022,Riyadh,Najran,VFR,6991.0,3211551.77,16254.76,17.61,16.16
12,2022,Riyadh,Northern Borders,Business,2078.0,4272686.15,8462.03,12.06,16.16
12,2022,Riyadh,Northern Borders,Leisure,18953.0,21487966.51,97830.49,12.06,16.16
12,2022,Riyadh,Northern Borders,Other,7736.0,17825851.98,41217.51,12.06,16.16
12,2022,Riyadh,Northern Borders,VFR,2602.0,9831326.52,17149.87,12.06,16.16
12,2022,Riyadh,Riyadh,Business,43959.0,34560568.44,91090.31,16.16,16.16
12,2022,Riyadh,Riyadh,Leisure,60774.0,49315561.52,191221.39,16.16,16.16
12,2022,Riyadh,Riyadh,Other,5806.0,3212670.14,16830.86,16.16,16.16
12,2022,Riyadh,Riyadh,VFR,144283.0,84127599.16,550035.64,16.16,16.16
12,2022,Riyadh,Tabuk,Business,3147.0,5651405.91,14895.25,12.79,16.16
12,2022,Riyadh,Tabuk,Leisure,16719.0,17045396.67,126901.54,12.79,16.16
12,2022,Riyadh,Tabuk,Other,3637.0,4632773.38,12662.71,12.79,16.16
12,2022,Riyadh,Tabuk,VFR,3311.0,4725574.14,24733.46,12.79,16.16
12,2022,Tabuk,Albaha,Business,7.0,9049.65,21.04,20.25,12.79
12,2022,Tabuk,Albaha,Leisure,7.0,6435.51,25.21,20.25,12.79
12,2022,Tabuk,Albaha,VFR,3.0,2467.2,11.91,20.25,12.79
12,2022,Tabuk,Alqassim,Business,441.0,1641046.62,2803.41,16.2,12.79
12,2022,Tabuk,Alqassim,Leisure,89.0,92162.92,330.32,16.2,12.79
12,2022,Tabuk,Alqassim,VFR,488.0,528230.33,2452.31,16.2,12.79
12,2022,Tabuk,Aseer,Business,322.0,628422.66,1347.84,18.24,12.79
12,2022,Tabuk,Aseer,Leisure,686.0,1291252.5,3043.2,18.24,12.79
12,2022,Tabuk,Aseer,Other,29.0,43181.41,88.52,18.24,12.79
12,2022,Tabuk,Aseer,VFR,471.0,398777.99,2316.25,18.24,12.79
12,2022,Tabuk,Eastern,Business,1488.0,9226761.61,4503.47,,12.79
12,2022,Tabuk,Eastern,Leisure,1435.0,1568013.81,8837.81,,12.79
12,2022,Tabuk,Eastern,Other,263.0,387628.46,794.63,,12.79
12,2022,Tabuk,Eastern,VFR,128.0,47682.57,535.99,,12.79
12,2022,Tabuk,Hail,Business,72.0,125232.72,287.1,12.69,12.79
12,2022,Tabuk,Hail,Leisure,1697.0,1402970.62,5373.12,12.69,12.79
12,2022,Tabuk,Hail,VFR,116.0,61948.06,553.34,12.69,12.79
12,2022,Tabuk,Jazan,Business,16.0,27231.52,61.78,27.99,12.79
12,2022,Tabuk,Jazan,Leisure,59.0,69619.12,226.54,27.99,12.79
12,2022,Tabuk,Jazan,VFR,161.0,218956.28,642.42,27.99,12.79
12,2022,Tabuk,Jouf,Business,1201.0,1021334.33,3858.15,10.56,12.79
12,2022,Tabuk,Jouf,Leisure,4306.0,8803331.63,16155.22,10.56,12.79
12,2022,Tabuk,Jouf,VFR,383.0,194317.73,1973.54,10.56,12.79
12,2022,Tabuk,Madinah,Business,4385.0,3236251.93,13268.42,18.58,12.79
12,2022,Tabuk,Madinah,Leisure,5698.0,3581918.97,16471.02,18.58,12.79
12,2022,Tabuk,Madinah,VFR,7431.0,2776823.8,34188.78,18.58,12.79
12,2022,Tabuk,Makkah,Leisure,6512.0,7133558.56,29256.02,22.11,12.79
12,2022,Tabuk,Makkah,VFR,5800.0,4391905.01,21399.48,22.11,12.79
12,2022,Tabuk,Najran,Business,104.0,201274.94,432.22,17.61,12.79
12,2022,Tabuk,Najran,Leisure,176.0,239959.49,831.54,17.61,12.79
12,2022,Tabuk,Najran,Other,9.0,13328.34,27.32,17.61,12.79
12,2022,Tabuk,Najran,VFR,144.0,134889.57,746.37,17.61,12.79
12,2022,Tabuk,Northern Borders,Business,84.0,148556.65,340.57,12.06,12.79
12,2022,Tabuk,Northern Borders,Leisure,1514.0,2217827.28,4709.57,12.06,12.79
12,2022,Tabuk,Northern Borders,VFR,2344.0,1911246.47,7365.04,12.06,12.79
12,2022,Tabuk,Riyadh,Business,4011.0,8021945.39,16078.86,16.16,12.79
12,2022,Tabuk,Riyadh,Leisure,9502.0,9197565.47,41623.55,16.16,12.79
12,2022,Tabuk,Riyadh,VFR,7420.0,5301645.62,40686.76,16.16,12.79
12,2022,Tabuk,Tabuk,Business,8799.0,17094322.59,36769.24,12.79,12.79
12,2022,Tabuk,Tabuk,Leisure,29097.0,22691920.13,113862.1,12.79,12.79
12,2022,Tabuk,Tabuk,Other,763.0,1125639.01,2307.52,12.79,12.79
12,2022,Tabuk,Tabuk,VFR,26851.0,16931126.44,130745.42,12.79,12.79
1,2023,Albaha,Alqassim,Leisure,41.0,26567.58,77.0,13.17,19.97
1,2023,Albaha,Alqassim,VFR,22.0,11442.35,59.0,13.17,19.97
1,2023,Albaha,Aseer,Leisure,1546.0,1947250.68,4269.0,18.42,19.97
1,2023,Albaha,Aseer,VFR,72.0,57100.48,385.0,18.42,19.97
1,2023,Albaha,Eastern,Leisure,834.0,4024756.52,4802.0,,19.97
1,2023,Albaha,Eastern,VFR,894.0,3421340.34,12320.0,,19.97
1,2023,Albaha,Jazan,VFR,142.0,232863.26,1326.0,27.13,19.97
